2025-07-08 10:30:13.185 | INFO     | __main__:_load_pagination_state:645 - Pagination state loaded from file
2025-07-08 10:41:50.246 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 10:41:50.248 | INFO     | __main__:_log_progress_summary:302 -    Processed: 73 | Success: 66 | Failed: 0
2025-07-08 10:41:50.249 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 7 | Success Rate: 90.4%
2025-07-08 10:41:50.249 | DEBUG    | __main__:process_item:197 - Processing price data for SG 553 | Atlas (Factory New) (CS2)
2025-07-08 10:41:50.553 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for SG 553 | Atlas (Factory New): $0.51 (vol: 8)
2025-07-08 10:41:55.247 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir G3SG1 | Polar Camo (Battle-Scarred) (CS2)
2025-07-08 10:41:55.378 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Souvenir G3SG1 | Polar Camo (Battle-Scarred)
2025-07-08 10:41:55.378 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Souvenir G3SG1 | Polar Camo (Battle-Scarred)
2025-07-08 10:42:00.247 | DEBUG    | __main__:process_item:197 - Processing price data for Dual Berettas | Dualing Dragons (Factory New) (CS2)
2025-07-08 10:42:00.582 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Dual Berettas | Dualing Dragons (Factory New): $2.66 (vol: 9)
2025-07-08 10:42:05.249 | DEBUG    | __main__:process_item:197 - Processing price data for Galil AR | Cerberus (Factory New) (CS2)
2025-07-08 10:42:05.405 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Galil AR | Cerberus (Factory New): $134.85 (vol: 1)
2025-07-08 10:42:10.250 | DEBUG    | __main__:process_item:197 - Processing price data for SCAR-20 | Outbreak (Well-Worn) (CS2)
2025-07-08 10:42:10.537 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for SCAR-20 | Outbreak (Well-Worn): $0.13 (vol: 11)
2025-07-08 10:42:15.251 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ CZ75-Auto | Tacticat (Battle-Scarred) (CS2)
2025-07-08 10:42:15.427 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ CZ75-Auto | Tacticat (Battle-Scarred): $1.17 (vol: 5)
2025-07-08 10:42:20.251 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ Nova | Wood Fired (Factory New) (CS2)
2025-07-08 10:42:20.426 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ Nova | Wood Fired (Factory New): $0.88 (vol: 3)
2025-07-08 10:42:25.252 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir PP-Bizon | Urban Dashed (Well-Worn) (CS2)
2025-07-08 10:42:25.522 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Souvenir PP-Bizon | Urban Dashed (Well-Worn)
2025-07-08 10:42:25.522 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Souvenir PP-Bizon | Urban Dashed (Well-Worn)
2025-07-08 10:42:30.253 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir MP7 | Gunsmoke (Well-Worn) (CS2)
2025-07-08 10:42:30.564 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Souvenir MP7 | Gunsmoke (Well-Worn): $0.23 (vol: 4)
2025-07-08 10:42:35.254 | DEBUG    | __main__:process_item:197 - Processing price data for Glock-18 | Red Tire (Factory New) (CS2)
2025-07-08 10:42:35.417 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Glock-18 | Red Tire (Factory New): $4.43 (vol: 13)
2025-07-08 10:42:40.255 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ MAC-10 | Rangeen (Factory New) (CS2)
2025-07-08 10:42:40.483 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ MAC-10 | Rangeen (Factory New): $2.13 (vol: 6)
2025-07-08 10:42:45.255 | DEBUG    | __main__:process_item:197 - Processing price data for Nova | Clear Polymer (Battle-Scarred) (CS2)
2025-07-08 10:42:45.480 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Nova | Clear Polymer (Battle-Scarred): $3.81 (vol: 1)
2025-07-08 10:42:50.256 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 10:42:50.258 | INFO     | __main__:_log_progress_summary:302 -    Processed: 85 | Success: 76 | Failed: 0
2025-07-08 10:42:50.260 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 9 | Success Rate: 89.4%
2025-07-08 10:42:50.265 | DEBUG    | __main__:process_item:197 - Processing price data for PP-Bizon | Breaker Box (Factory New) (CS2)
2025-07-08 10:42:50.463 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for PP-Bizon | Breaker Box (Factory New)
2025-07-08 10:42:50.464 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for PP-Bizon | Breaker Box (Factory New)
2025-07-08 10:42:55.257 | DEBUG    | __main__:process_item:197 - Processing price data for MAC-10 | Echoing Sands (Well-Worn) (CS2)
2025-07-08 10:42:55.451 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for MAC-10 | Echoing Sands (Well-Worn): $0.18 (vol: 12)
2025-07-08 10:43:00.258 | DEBUG    | __main__:process_item:197 - Processing price data for Five-SeveN | Case Hardened (Minimal Wear) (CS2)
2025-07-08 10:43:00.438 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Five-SeveN | Case Hardened (Minimal Wear): $15.29 (vol: 11)
2025-07-08 10:43:05.259 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir XM1014 | Fallout Warning (Minimal Wear) (CS2)
2025-07-08 10:43:05.491 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Souvenir XM1014 | Fallout Warning (Minimal Wear)
2025-07-08 10:43:05.491 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Souvenir XM1014 | Fallout Warning (Minimal Wear)
2025-07-08 10:43:10.260 | DEBUG    | __main__:process_item:197 - Processing price data for USP-S | Orion (Factory New) (CS2)
2025-07-08 10:43:10.621 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for USP-S | Orion (Factory New): $91.33 (vol: 3)
2025-07-08 10:45:59.768 | INFO     | __main__:process_batch:422 - Starting new batch processing cycle
2025-07-08 10:45:59.775 | INFO     | __main__:_process_game_items:465 - Processing items for game: CS2 starting from page 19
2025-07-08 10:45:59.891 | INFO     | __main__:_process_page:492 - Processing page 20 for CS2 (items 190-199)
2025-07-08 10:46:02.963 | DEBUG    | __main__:_make_api_request:392 - Response status: 200
2025-07-08 10:46:02.964 | DEBUG    | __main__:_make_api_request:393 - Response headers: {'Server': 'nginx', 'Content-Type': 'application/json; charset=utf-8', 'X-Frame-Options': 'DENY', 'Expires': 'Mon, 26 Jul 1997 05:00:00 GMT', 'Cache-Control': 'no-cache', 'Content-Encoding': 'gzip', 'Vary': 'Accept-Encoding', 'Content-Length': '2208', 'Date': 'Tue, 08 Jul 2025 14:46:02 GMT', 'Connection': 'keep-alive'}
2025-07-08 10:46:02.965 | DEBUG    | __main__:_make_api_request:394 - Response content (first 500 chars): {"success":true,"start":190,"pagesize":10,"total_count":23918,"searchdata":{"query":"","search_descriptions":false,"total_count":23918,"pagesize":10,"prefix":"searchResults","class_prefix":"market"},"results":[{"name":"P2000 | Red FragCam (Minimal Wear)","hash_name":"P2000 | Red FragCam (Minimal Wear)","sell_listings":147,"sell_price":134,"sell_price_text":"$1.34","app_icon":"https:\/\/cdn.akamai.steamstatic.com\/steamcommunity\/public\/images\/apps\/730\/8dbc71957312bbd3baea65848b545be9eae2a355
2025-07-08 10:46:05.966 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(P2000 | Red FragCam (Minimal Wear), $1.34, 147 listings)
2025-07-08 10:46:05.966 | DEBUG    | __main__:process_item:197 - Processing price data for P2000 | Red FragCam (Minimal Wear) (CS2)
2025-07-08 10:46:05.967 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(PP-Bizon | Cobalt Halftone (Field-Tested), $0.97, 139 listings)
2025-07-08 10:46:05.968 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir MAC-10 | Indigo (Well-Worn), $2.02, 58 listings)
2025-07-08 10:46:05.970 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(G3SG1 | Keeping Tabs (Field-Tested), $1.15, 118 listings)
2025-07-08 10:46:05.970 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Nova | Windblown (Battle-Scarred), $0.29, 60 listings)
2025-07-08 10:46:05.971 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(PP-Bizon | Photic Zone (Minimal Wear), $0.94, 90 listings)
2025-07-08 10:46:05.972 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ Dual Berettas | Flora Carnivora (Well-Worn), $0.87, 180 listings)
2025-07-08 10:46:05.973 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ MAC-10 | Light Box (Factory New), $3.68, 135 listings)
2025-07-08 10:46:05.974 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Galil AR | Shattered (Field-Tested), $9.94, 55 listings)
2025-07-08 10:46:05.974 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir MAG-7 | Copper Coated (Well-Worn), $0.19, 121 listings)
2025-07-08 10:46:05.976 | INFO     | __main__:_process_page:506 - Processed 10 items for CS2 page 20
2025-07-08 10:46:05.977 | INFO     | __main__:_process_page:492 - Processing page 21 for CS2 (items 200-209)
2025-07-08 10:46:06.098 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for P2000 | Red FragCam (Minimal Wear): $1.07 (vol: 13)
2025-07-08 10:46:06.098 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 10:46:06.099 | INFO     | __main__:_log_progress_summary:302 -    Processed: 91 | Success: 80 | Failed: 0
2025-07-08 10:46:06.100 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 11 | Success Rate: 87.9%
2025-07-08 10:46:06.100 | DEBUG    | __main__:process_item:197 - Processing price data for PP-Bizon | Cobalt Halftone (Field-Tested) (CS2)
2025-07-08 10:46:06.395 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for PP-Bizon | Cobalt Halftone (Field-Tested): $0.97 (vol: 6)
2025-07-08 10:46:08.161 | DEBUG    | __main__:_make_api_request:392 - Response status: 200
2025-07-08 10:46:08.162 | DEBUG    | __main__:_make_api_request:393 - Response headers: {'Server': 'nginx', 'Content-Type': 'application/json; charset=utf-8', 'X-Frame-Options': 'DENY', 'Expires': 'Mon, 26 Jul 1997 05:00:00 GMT', 'Cache-Control': 'no-cache', 'Content-Encoding': 'gzip', 'Vary': 'Accept-Encoding', 'Content-Length': '2300', 'Date': 'Tue, 08 Jul 2025 14:46:07 GMT', 'Connection': 'keep-alive'}
2025-07-08 10:46:08.162 | DEBUG    | __main__:_make_api_request:394 - Response content (first 500 chars): {"success":true,"start":200,"pagesize":10,"total_count":23918,"searchdata":{"query":"","search_descriptions":false,"total_count":23918,"pagesize":10,"prefix":"searchResults","class_prefix":"market"},"results":[{"name":"StatTrak™ Tec-9 | Blue Titanium (Factory New)","hash_name":"StatTrak™ Tec-9 | Blue Titanium (Factory New)","sell_listings":127,"sell_price":1100,"sell_price_text":"$11.00","app_icon":"https:\/\/cdn.akamai.steamstatic.com\/steamcommunity\/public\/images\/apps\/730\/8dbc71957312bbd3
2025-07-08 10:46:11.100 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir MAC-10 | Indigo (Well-Worn) (CS2)
2025-07-08 10:46:11.164 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ Tec-9 | Blue Titanium (Factory New), $11.00, 127 listings)
2025-07-08 10:46:11.165 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(MP7 | Powercore (Battle-Scarred), $0.84, 119 listings)
2025-07-08 10:46:11.166 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ CZ75-Auto | Twist (Minimal Wear), $3.36, 150 listings)
2025-07-08 10:46:11.168 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Galil AR | Amber Fade (Field-Tested), $37.89, 9 listings)
2025-07-08 10:46:11.168 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir Negev | CaliCamo (Field-Tested), $0.98, 144 listings)
2025-07-08 10:46:11.169 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(M249 | Spectre (Well-Worn), $0.18, 63 listings)
2025-07-08 10:46:11.169 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(SCAR-20 | Crimson Web (Field-Tested), $3.36, 190 listings)
2025-07-08 10:46:11.170 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Sawed-Off | Highwayman (Well-Worn), $0.76, 55 listings)
2025-07-08 10:46:11.170 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ SG 553 | Pulse (Well-Worn), $10.67, 21 listings)
2025-07-08 10:46:11.171 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ MP9 | Goo (Field-Tested), $1.57, 140 listings)
2025-07-08 10:46:11.171 | INFO     | __main__:_process_page:506 - Processed 10 items for CS2 page 21
2025-07-08 10:46:11.172 | INFO     | __main__:_process_page:492 - Processing page 22 for CS2 (items 210-219)
2025-07-08 10:46:11.306 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Souvenir MAC-10 | Indigo (Well-Worn): $2.01 (vol: 1)
2025-07-08 10:46:13.138 | DEBUG    | __main__:_make_api_request:392 - Response status: 200
2025-07-08 10:46:13.139 | DEBUG    | __main__:_make_api_request:393 - Response headers: {'Server': 'nginx', 'Content-Type': 'application/json; charset=utf-8', 'X-Frame-Options': 'DENY', 'Expires': 'Mon, 26 Jul 1997 05:00:00 GMT', 'Cache-Control': 'no-cache', 'Content-Encoding': 'gzip', 'Vary': 'Accept-Encoding', 'Content-Length': '2307', 'Date': 'Tue, 08 Jul 2025 14:46:12 GMT', 'Connection': 'keep-alive'}
2025-07-08 10:46:13.140 | DEBUG    | __main__:_make_api_request:394 - Response content (first 500 chars): {"success":true,"start":210,"pagesize":10,"total_count":23918,"searchdata":{"query":"","search_descriptions":false,"total_count":23918,"pagesize":10,"prefix":"searchResults","class_prefix":"market"},"results":[{"name":"P90 | Glacier Mesh (Well-Worn)","hash_name":"P90 | Glacier Mesh (Well-Worn)","sell_listings":10,"sell_price":1238,"sell_price_text":"$12.38","app_icon":"https:\/\/cdn.akamai.steamstatic.com\/steamcommunity\/public\/images\/apps\/730\/8dbc71957312bbd3baea65848b545be9eae2a355.jpg","
2025-07-08 10:46:16.100 | DEBUG    | __main__:process_item:197 - Processing price data for G3SG1 | Keeping Tabs (Field-Tested) (CS2)
2025-07-08 10:46:16.142 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(P90 | Glacier Mesh (Well-Worn), $12.38, 10 listings)
2025-07-08 10:46:16.143 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Nova | Ranger (Battle-Scarred), $0.40, 84 listings)
2025-07-08 10:46:16.143 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(M4A1-S | Control Panel (Battle-Scarred), $5.07, 140 listings)
2025-07-08 10:46:16.144 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Nova | Sobek's Bite (Field-Tested), $4.66, 59 listings)
2025-07-08 10:46:16.144 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(M249 | Aztec (Minimal Wear), $1.92, 29 listings)
2025-07-08 10:46:16.145 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Galil AR | Crimson Tsunami (Well-Worn), $3.00, 34 listings)
2025-07-08 10:46:16.145 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ MP9 | Modest Threat (Factory New), $1.40, 145 listings)
2025-07-08 10:46:16.145 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir XM1014 | Bone Machine (Factory New), $23.00, 15 listings)
2025-07-08 10:46:16.146 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ UMP-45 | Exposure (Factory New), $5.00, 44 listings)
2025-07-08 10:46:16.146 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(AK-47 | Vulcan (Field-Tested), $357.72, 72 listings)
2025-07-08 10:46:16.147 | INFO     | __main__:_process_page:506 - Processed 10 items for CS2 page 22
2025-07-08 10:46:16.149 | INFO     | __main__:process_batch:433 - Queue statistics after batch:
2025-07-08 10:46:16.150 | INFO     | __main__:process_batch:435 -   CS2: Main queue: 26, Priority queue: 120
2025-07-08 10:46:16.151 | INFO     | __main__:process_batch:439 - Worker statistics:
2025-07-08 10:46:16.151 | INFO     | __main__:process_batch:441 -   CS2: Processed: 93, Errors: 0, Alive: True
2025-07-08 10:46:16.152 | INFO     | __main__:process_batch:444 - Price history processing summary:
2025-07-08 10:46:16.153 | INFO     | __main__:process_batch:446 -   CS2:
2025-07-08 10:46:16.154 | INFO     | __main__:process_batch:447 -     ✓ Successfully fetched: 82
2025-07-08 10:46:16.155 | INFO     | __main__:process_batch:448 -     ❌ Failed to fetch: 0
2025-07-08 10:46:16.156 | INFO     | __main__:process_batch:449 -     🔄 Rate limited: 0
2025-07-08 10:46:16.158 | INFO     | __main__:process_batch:450 -     ⚠ No data available: 11
2025-07-08 10:46:16.158 | INFO     | __main__:process_batch:453 -     📊 Success rate: 88.2%
2025-07-08 10:46:16.160 | DEBUG    | __main__:_save_pagination_state:618 - Pagination state saved
2025-07-08 10:46:16.160 | INFO     | __main__:process_batch:458 - Batch processing completed. Waiting 5 minutes before next batch.
2025-07-08 10:46:16.390 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for G3SG1 | Keeping Tabs (Field-Tested): $1.12 (vol: 11)
2025-07-08 10:46:21.101 | DEBUG    | __main__:process_item:197 - Processing price data for Nova | Windblown (Battle-Scarred) (CS2)
2025-07-08 10:46:21.336 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Nova | Windblown (Battle-Scarred): $0.26 (vol: 26)
2025-07-08 10:46:26.102 | DEBUG    | __main__:process_item:197 - Processing price data for PP-Bizon | Photic Zone (Minimal Wear) (CS2)
2025-07-08 10:46:26.288 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for PP-Bizon | Photic Zone (Minimal Wear): $0.89 (vol: 15)
2025-07-08 10:46:31.103 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ Dual Berettas | Flora Carnivora (Well-Worn) (CS2)
2025-07-08 10:46:31.272 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ Dual Berettas | Flora Carnivora (Well-Worn): $0.90 (vol: 29)
2025-07-08 10:46:36.104 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ MAC-10 | Light Box (Factory New) (CS2)
2025-07-08 10:46:36.272 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ MAC-10 | Light Box (Factory New): $3.63 (vol: 16)
2025-07-08 10:46:41.105 | DEBUG    | __main__:process_item:197 - Processing price data for Galil AR | Shattered (Field-Tested) (CS2)
2025-07-08 10:46:41.634 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Galil AR | Shattered (Field-Tested): $9.93 (vol: 4)
2025-07-08 10:46:46.106 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir MAG-7 | Copper Coated (Well-Worn) (CS2)
2025-07-08 10:46:46.396 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Souvenir MAG-7 | Copper Coated (Well-Worn): $0.20 (vol: 5)
2025-07-08 10:46:51.106 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ Tec-9 | Blue Titanium (Factory New) (CS2)
2025-07-08 10:46:51.329 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ Tec-9 | Blue Titanium (Factory New): $10.81 (vol: 1)
2025-07-08 10:46:56.107 | DEBUG    | __main__:process_item:197 - Processing price data for MP7 | Powercore (Battle-Scarred) (CS2)
2025-07-08 10:46:56.296 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for MP7 | Powercore (Battle-Scarred): $0.83 (vol: 19)
2025-07-08 10:47:01.107 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ CZ75-Auto | Twist (Minimal Wear) (CS2)
2025-07-08 10:47:01.264 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ CZ75-Auto | Twist (Minimal Wear): $2.37 (vol: 1)
2025-07-08 10:47:06.109 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 10:47:06.110 | INFO     | __main__:_log_progress_summary:302 -    Processed: 103 | Success: 92 | Failed: 0
2025-07-08 10:47:06.110 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 11 | Success Rate: 89.3%
2025-07-08 10:47:06.111 | DEBUG    | __main__:process_item:197 - Processing price data for Galil AR | Amber Fade (Field-Tested) (CS2)
2025-07-08 10:47:06.315 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Galil AR | Amber Fade (Field-Tested): $40.25 (vol: 1)
2025-07-08 10:47:11.109 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir Negev | CaliCamo (Field-Tested) (CS2)
2025-07-08 10:47:11.852 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Souvenir Negev | CaliCamo (Field-Tested)
2025-07-08 10:47:11.853 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Souvenir Negev | CaliCamo (Field-Tested)
2025-07-08 10:47:16.110 | DEBUG    | __main__:process_item:197 - Processing price data for M249 | Spectre (Well-Worn) (CS2)
2025-07-08 10:47:16.498 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for M249 | Spectre (Well-Worn): $0.19 (vol: 7)
2025-07-08 10:47:21.110 | DEBUG    | __main__:process_item:197 - Processing price data for SCAR-20 | Crimson Web (Field-Tested) (CS2)
2025-07-08 10:47:21.466 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for SCAR-20 | Crimson Web (Field-Tested): $2.93 (vol: 3)
2025-07-08 10:47:26.111 | DEBUG    | __main__:process_item:197 - Processing price data for Sawed-Off | Highwayman (Well-Worn) (CS2)
2025-07-08 10:47:26.413 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Sawed-Off | Highwayman (Well-Worn): $0.81 (vol: 1)
2025-07-08 10:47:31.112 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ SG 553 | Pulse (Well-Worn) (CS2)
2025-07-08 10:47:31.450 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ SG 553 | Pulse (Well-Worn): $10.28 (vol: 5)
2025-07-08 10:47:36.112 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ MP9 | Goo (Field-Tested) (CS2)
2025-07-08 10:47:36.351 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ MP9 | Goo (Field-Tested): $1.67 (vol: 32)
2025-07-08 10:47:41.113 | DEBUG    | __main__:process_item:197 - Processing price data for P90 | Glacier Mesh (Well-Worn) (CS2)
2025-07-08 10:47:41.335 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for P90 | Glacier Mesh (Well-Worn)
2025-07-08 10:47:41.335 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for P90 | Glacier Mesh (Well-Worn)
2025-07-08 10:47:46.114 | DEBUG    | __main__:process_item:197 - Processing price data for Nova | Ranger (Battle-Scarred) (CS2)
2025-07-08 10:47:46.371 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Nova | Ranger (Battle-Scarred): $0.52 (vol: 14)
2025-07-08 10:47:51.115 | DEBUG    | __main__:process_item:197 - Processing price data for M4A1-S | Control Panel (Battle-Scarred) (CS2)
2025-07-08 10:47:51.269 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for M4A1-S | Control Panel (Battle-Scarred): $5.00 (vol: 33)
2025-07-08 10:47:56.116 | DEBUG    | __main__:process_item:197 - Processing price data for Nova | Sobek's Bite (Field-Tested) (CS2)
2025-07-08 10:47:56.287 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Nova | Sobek's Bite (Field-Tested): $4.60 (vol: 14)
2025-07-08 10:48:01.117 | DEBUG    | __main__:process_item:197 - Processing price data for M249 | Aztec (Minimal Wear) (CS2)
2025-07-08 10:48:01.822 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for M249 | Aztec (Minimal Wear): $1.91 (vol: 11)
2025-07-08 10:48:06.117 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 10:48:06.117 | INFO     | __main__:_log_progress_summary:302 -    Processed: 115 | Success: 102 | Failed: 0
2025-07-08 10:48:06.118 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 13 | Success Rate: 88.7%
2025-07-08 10:48:06.119 | DEBUG    | __main__:process_item:197 - Processing price data for Galil AR | Crimson Tsunami (Well-Worn) (CS2)
2025-07-08 10:48:06.281 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Galil AR | Crimson Tsunami (Well-Worn)
2025-07-08 10:48:06.282 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Galil AR | Crimson Tsunami (Well-Worn)
2025-07-08 10:48:11.118 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ MP9 | Modest Threat (Factory New) (CS2)
2025-07-08 10:48:11.471 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ MP9 | Modest Threat (Factory New): $1.40 (vol: 20)
2025-07-08 10:48:16.118 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir XM1014 | Bone Machine (Factory New) (CS2)
2025-07-08 10:48:16.389 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Souvenir XM1014 | Bone Machine (Factory New)
2025-07-08 10:48:16.389 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Souvenir XM1014 | Bone Machine (Factory New)
2025-07-08 10:48:21.119 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ UMP-45 | Exposure (Factory New) (CS2)
2025-07-08 10:48:21.364 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ UMP-45 | Exposure (Factory New): $4.38 (vol: 4)
2025-07-08 10:48:26.120 | DEBUG    | __main__:process_item:197 - Processing price data for AK-47 | Vulcan (Field-Tested) (CS2)
2025-07-08 10:48:26.339 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for AK-47 | Vulcan (Field-Tested): $404.64 (vol: 4)
2025-07-08 15:16:47.858 | INFO     | __main__:process_batch:422 - Starting new batch processing cycle
2025-07-08 15:16:47.888 | INFO     | __main__:_process_game_items:465 - Processing items for game: CS2 starting from page 22
2025-07-08 15:16:47.888 | INFO     | __main__:_process_page:492 - Processing page 23 for CS2 (items 220-229)
2025-07-08 15:16:50.761 | DEBUG    | __main__:_make_api_request:392 - Response status: 200
2025-07-08 15:16:50.761 | DEBUG    | __main__:_make_api_request:393 - Response headers: {'Server': 'nginx', 'Content-Type': 'application/json; charset=utf-8', 'X-Frame-Options': 'DENY', 'Expires': 'Mon, 26 Jul 1997 05:00:00 GMT', 'Cache-Control': 'no-cache', 'Content-Encoding': 'gzip', 'Vary': 'Accept-Encoding', 'Content-Length': '2390', 'Date': 'Tue, 08 Jul 2025 19:16:51 GMT', 'Connection': 'keep-alive', 'Set-Cookie': 'steamCountry=US%7C7035f5977f54861dd8c26b9317aaa93a; path=/; secure; HttpOnly; SameSite=None'}
